id	title	words	chars	text
7304691	Abae	296	1774	aba aba aba aba aba abai ancient town northeastern corner phoci greec wa famou antiqu oracl apollo abaeu one consult croesu king lydia herodotu 46 hesychiu alexandria v pausania descript greec x 35 1 c mardoniu among wa rich treasur herodotu viii 33 wa destroy persian inva xerx 480 bce second time boeotian remain ruin state wa rebuilt hadrian oracl wa howev still consult e g theban befor leuctra 371 bce pausania iv 32 5 templ seem burnt dure third sacr war 355 346 bce wa veri dilapid state seen 
7852030	Abakan	585	3599	abakan abakan abakan abakan abakan khaka capit citi republ khakassia russia locat central part minusinsk depress confluenc yenisei abakan river popul histori abakanski ostrog wa built thi locat 1675 also known abakansk russian empir wa part yeniseysk governor dure 1823 1931 wa known ust abakanskoy 1914 1925 abakan 1925 1931 khakassk wa grant town statu given current name 1931 chine exil 1940 russian construct worker found ancient ruin dure construct highway abakan nearbi district center villag a
17163	Arc de Triomphe	1407	8412	arc de triomph arc de triomph arc de triomph arc de triomph arc de triomph de l toil one famou monument pari stand centr place charl de gaull origin name place de l toil western end champ ly es toil star form twelv radiat avenu confu smaller arch arc de triomph du carrousel stand west louvr arc de triomph english triumphal arch honour fought die franc french revolutionari napoleon war name french victori gener inscrib inner outer surfac beneath vault lie tomb unknown soldier world war arc de tri
7304691	Amazonite	248	1520	amazonit amazonit amazonit amazonit crystal amazonit take 5 claim near floriss colorado 4 4 x 4 x 3 5 cm amazonit sometim call amazon stone green varieti microclin feldspar amazonit mindat org name taken amazon river certain green stone formerli obtain doubt whether green feldspar occur amazon area amazonit miner limit occurr formerli wa obtain almost exclu area miass ilmen mountain 50 mile southwest chelyabinsk russia occur granit rock recent high qualiti crystal obtain pike peak colorado found
7304691	Ambrosius Bosschaert	365	2352	ambrosiu bosschaert ambrosiu bosschaert ambrosiu bosschaert ambrosiu bosschaert ambrosiu bosschaert elder 18 januari 1573 ndash 1621 wa still life painter dutch golden age biographi rose tulip anemon cyclamen flower porcelain vase wa born antwerp start hi career spent middelburg 1587 ndash 1613 move hi famili becau threat religi persecut special paint still life flower sign monogram ab b ambrosiu bosschaert rkd age twenti one join citi guild saint luke later becam dean long bosschaert marri esta
7304691	Anthroposophy	4299	29128	anthroposophi anthroposophi anthroposophi anthroposophi anthroposophi philosophi found rudolf steiner postul exist object intellectu comprehen spiritu world access direct experi inner develop specif aim develop faculti percept imagin inspir intuit cultiv form think independ sensori experi robert mcdermott essenti steiner isbn 0 06 065345 0 pp 3 ndash 11 392 ndash 5 anthroposophi encyclop dia britannica onlin access 10 09 07 present result thu deriv manner subject ration verif investig spiritu wo
560563	Aurochs	3980	24929	auroch auroch auroch auroch auroch also uru ure bo primigeniu ancestor domest cattl extinct type larg wild cattl inhabit europ asia north africa surviv europ last record auroch femal die jaktor w forest poland 1627 dure neolith revolut occur dure earli holocen least two auroch domest event one relat indian subspeci lead zebu cattl one relat eurasian subspeci lead taurin cattl speci wild bovin also domest name wild water buffalo gaur banteng modern cattl numer breed share characterist auroch dark
16873363	Asynchronous Transfer Mode	2900	17006	asynchron transfer mode asynchron transfer mode asynchron transfer mode asynchron transfer mode asynchron transfer mode atm accord atm forum telecommun concept defin ansi itu formerli ccitt standard carriag complet rang user traffic includ voic data video signal atm forum user network interfac uni v 3 1 isbn 0 13 393828 x prentic hall ptr 1995 page 2 design unifi telecommun comput network use asynchron time divi multiplex encod data small fix size cell thi differ approach internet protocol ether
7304691	Anus	234	1494	anu anu anu anu anu proto indo european ano mean ring open opposit end anim digest tract mouth function control expul fece unwant semi solid matter produc dure digest depend type anim may includ matter anim cannot digest bone summari food materi nutrient extract exampl cellulo lignin ingest matter would toxic remain digest tract dead excess gut bacteria endosymbiont amphibian reptil bird use orif known cloaca excret liquid solid wast copul egg lay monotrem mammal also cloaca thought featur inher
16892062	African National Congress	1734	10883	african nation congress african nation congress african nation congress african nation congress african nation congress anc south africa govern polit parti support tripartit allianc congress south african trade union cosatu south african communist parti sacp sinc establish non racial democraci april 1994 defin disciplin forc left member found organ south african nativ nation congress sannc 8 januari 1912 waaihoek wesleyan church bloemfontein increa right black south african popul john dube first
15121456	Amphetamine	3995	27201	amphetamin amphetamin amphetamin amphetamin amphetamin usan contract alphamethyl phenethylamin methylphenethylamin 1 phenylpropan 2 amin c9h13n also call amfetamin inn psychostimul drug phenethylamin class produc increa wake focu associ decrea fatigu appetit brand name medic contain metabol amphetamin includ adder dexedrin dextroamphet dextrostat didrex procentra vyvan well benzedrin psychedrin past amphetamin well document short term effect dopamin norepinephrin system brain includ resist fatig
7304691	Asynchronous communication	322	2194	asynchron commun asynchron commun asynchron commun asynchron commun telecommun asynchron commun transmiss data gener without use extern clock signal data transmit intermitt rather steadi stream ani time requir recov data commun symbol encod within symbol notabl except rs 232 port deriv asynchron still extern clock signal avail although commonli use signif aspect asynchron commun data transmit regular interv thu make possibl variabl bit rate transmitt receiv clock gener exactli synchron time phys
9676078	Artillery	8952	56672	artilleri artilleri artilleri artilleri french naval piec late 19th centuri origin appli ani group infantri primarili arm projectil weapon artilleri ha time becom limit mean refer onli engin war oper project munit far beyond effect rang person weapon engin compri speciali devic use form store energi oper whether mechan chemic electromagnet origin design breach fortif evolv nearli static instal intend reduc singl obstacl highli mobil weapon great flexibl repo greater portion modern armi offen cap
7304691	Arnulf of Carinthia	1700	10159	arnulf carinthia arnulf carinthia arnulf carinthia arnulf carinthia arnulf carinthia 850 8 decemb 899 wa carolingian king east francia east francia split rest frankish realm treati verdun 843 evolv germani carolingian eclip 887 disput king itali 894 disput holi roman emperor 22 februari 896 hi death career birth illegitimaci arnulf wa son carloman king bavaria canduci pg 222 hi wife liutswind also litwind litwindi perhap carantanian origin possibl sister ernst count bavarian nordgau margravi are
100426	Alexanderplatz	693	4693	alexanderplatz alexanderplatz alexanderplatz alexanderplatz view alexanderplatz neighborhood old c lln 1 museum island 1a fisher island 1b altberlin 2 nikolaiviertel 2a friedrichswerd 3 neuk lln wasser 4 dorotheenstadt 5 friedrichstadt 6 luisenstadt 7 stralauer vorstadt k nigsstadt 8 alexanderplatz area k nigsstadt altberlin 9 spandauer vorstadt 10 scheunenviertel 10a friedrich wilhelm stadt 11 oranienburg vorstadt 12 rosenth vorstadt 13 alexanderplatz larg public squar transport hub central mit
